source_id,source_name,source_type,iso3_country,sector,subsector,start_time,end_time,lat,lon,geometry_ref,gas,emissions_quantity,temporal_granularity,activity,activity_units,emissions_factor,emissions_factor_units,capacity,capacity_units,capacity_factor,other1,other1_def,other2,other2_def,other3,other3_def,other4,other4_def,other5,other5_def,other6,other6_def,other7,other7_def,other8,other8_def,other9,other9_def,other10,other10_def,created_date,modified_date
25777526,"Kullar Sokak, Pehlivanköy, Kırklareli",Dumpsites,TUR,waste,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,41.35034026151771,26.908287694951134,trace_26.908287694951134_41.35034026151771,co2,,annual,4450.19,T of waste,,,2057.48,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Kullar Sokak, Pehlivanköy, Kırklareli, Marmara Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25777526,"Kullar Sokak, Pehlivanköy, Kırklareli",Dumpsites,TUR,waste,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,41.35034026151771,26.908287694951134,trace_26.908287694951134_41.35034026151771,co2e_100yr,6608.5,annual,4450.19,T of waste,,,2057.48,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Kullar Sokak, Pehlivanköy, Kırklareli, Marmara Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25777526,"Kullar Sokak, Pehlivanköy, Kırklareli",Dumpsites,TUR,waste,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,41.35034026151771,26.908287694951134,trace_26.908287694951134_41.35034026151771,co2e_20yr,19825.51,annual,4450.19,T of waste,,,2057.48,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Kullar Sokak, Pehlivanköy, Kırklareli, Marmara Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25777526,"Kullar Sokak, Pehlivanköy, Kırklareli",Dumpsites,TUR,waste,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,41.35034026151771,26.908287694951134,trace_26.908287694951134_41.35034026151771,n2o,,annual,4450.19,T of waste,,,2057.48,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Kullar Sokak, Pehlivanköy, Kırklareli, Marmara Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25777526,"Kullar Sokak, Pehlivanköy, Kırklareli",Dumpsites,TUR,waste,solid-waste-disposal,2022-01-01 00:00:00,2022-12-31 00:00:00,41.35034026151771,26.908287694951134,trace_26.908287694951134_41.35034026151771,ch4,236.02,annual,4450.19,T of waste,0.053035,T of CO2 per T of waste,2057.48,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Kullar Sokak, Pehlivanköy, Kırklareli, Marmara Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25777526,"Kullar Sokak, Pehlivanköy, Kırklareli",Dumpsites,TUR,waste,solid-waste-disposal,2022-01-01 00:00:00,2022-12-31 00:00:00,41.35034026151771,26.908287694951134,trace_26.908287694951134_41.35034026151771,co2,,annual,4450.19,T of waste,,,2057.48,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Kullar Sokak, Pehlivanköy, Kırklareli, Marmara Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25777526,"Kullar Sokak, Pehlivanköy, Kırklareli",Dumpsites,TUR,waste,solid-waste-disposal,2022-01-01 00:00:00,2022-12-31 00:00:00,41.35034026151771,26.908287694951134,trace_26.908287694951134_41.35034026151771,co2e_100yr,6608.5,annual,4450.19,T of waste,,,2057.48,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Kullar Sokak, Pehlivanköy, Kırklareli, Marmara Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25777526,"Kullar Sokak, Pehlivanköy, Kırklareli",Dumpsites,TUR,waste,solid-waste-disposal,2022-01-01 00:00:00,2022-12-31 00:00:00,41.35034026151771,26.908287694951134,trace_26.908287694951134_41.35034026151771,co2e_20yr,19825.51,annual,4450.19,T of waste,,,2057.48,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Kullar Sokak, Pehlivanköy, Kırklareli, Marmara Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25777526,"Kullar Sokak, Pehlivanköy, Kırklareli",Dumpsites,TUR,waste,solid-waste-disposal,2022-01-01 00:00:00,2022-12-31 00:00:00,41.35034026151771,26.908287694951134,trace_26.908287694951134_41.35034026151771,n2o,,annual,4450.19,T of waste,,,2057.48,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Kullar Sokak, Pehlivanköy, Kırklareli, Marmara Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25776754,"Kuşadası, Aydın, Aegean Region",Dumpsites,TUR,waste,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,37.811016575991594,27.334365282302695,trace_27.334365282302695_37.811016575991594,ch4,813.71,annual,17236.47,T of waste,0.047209,T of CO2 per T of waste,8540.6,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Kuşadası, Aydın, Aegean Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25776754,"Kuşadası, Aydın, Aegean Region",Dumpsites,TUR,waste,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,37.811016575991594,27.334365282302695,trace_27.334365282302695_37.811016575991594,co2,,annual,17236.47,T of waste,,,8540.6,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Kuşadası, Aydın, Aegean Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25776754,"Kuşadası, Aydın, Aegean Region",Dumpsites,TUR,waste,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,37.811016575991594,27.334365282302695,trace_27.334365282302695_37.811016575991594,co2e_100yr,22783.87,annual,17236.47,T of waste,,,8540.6,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Kuşadası, Aydın, Aegean Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25776754,"Kuşadası, Aydın, Aegean Region",Dumpsites,TUR,waste,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,37.811016575991594,27.334365282302695,trace_27.334365282302695_37.811016575991594,co2e_20yr,68351.61,annual,17236.47,T of waste,,,8540.6,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Kuşadası, Aydın, Aegean Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25776754,"Kuşadası, Aydın, Aegean Region",Dumpsites,TUR,waste,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,37.811016575991594,27.334365282302695,trace_27.334365282302695_37.811016575991594,n2o,,annual,17236.47,T of waste,,,8540.6,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Kuşadası, Aydın, Aegean Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25776754,"Kuşadası, Aydın, Aegean Region",Dumpsites,TUR,waste,solid-waste-disposal,2022-01-01 00:00:00,2022-12-31 00:00:00,37.811016575991594,27.334365282302695,trace_27.334365282302695_37.811016575991594,ch4,813.71,annual,17236.47,T of waste,0.047209,T of CO2 per T of waste,8540.6,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Kuşadası, Aydın, Aegean Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25776754,"Kuşadası, Aydın, Aegean Region",Dumpsites,TUR,waste,solid-waste-disposal,2022-01-01 00:00:00,2022-12-31 00:00:00,37.811016575991594,27.334365282302695,trace_27.334365282302695_37.811016575991594,co2,,annual,17236.47,T of waste,,,8540.6,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Kuşadası, Aydın, Aegean Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25776754,"Kuşadası, Aydın, Aegean Region",Dumpsites,TUR,waste,solid-waste-disposal,2022-01-01 00:00:00,2022-12-31 00:00:00,37.811016575991594,27.334365282302695,trace_27.334365282302695_37.811016575991594,co2e_100yr,22783.87,annual,17236.47,T of waste,,,8540.6,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Kuşadası, Aydın, Aegean Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25776754,"Kuşadası, Aydın, Aegean Region",Dumpsites,TUR,waste,solid-waste-disposal,2022-01-01 00:00:00,2022-12-31 00:00:00,37.811016575991594,27.334365282302695,trace_27.334365282302695_37.811016575991594,co2e_20yr,68351.61,annual,17236.47,T of waste,,,8540.6,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Kuşadası, Aydın, Aegean Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25776754,"Kuşadası, Aydın, Aegean Region",Dumpsites,TUR,waste,solid-waste-disposal,2022-01-01 00:00:00,2022-12-31 00:00:00,37.811016575991594,27.334365282302695,trace_27.334365282302695_37.811016575991594,n2o,,annual,17236.47,T of waste,,,8540.6,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Kuşadası, Aydın, Aegean Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25778071,"Kırıkköy, Lüleburgaz, Kırklareli",Dumpsites,TUR,waste,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,41.44398984199121,27.261432788874927,trace_27.261432788874927_41.44398984199121,ch4,116.13,annual,2167.27,T of waste,0.053583,T of CO2 per T of waste,1004.36,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Kırıkköy, Lüleburgaz, Kırklareli, Marmara Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25778071,"Kırıkköy, Lüleburgaz, Kırklareli",Dumpsites,TUR,waste,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,41.44398984199121,27.261432788874927,trace_27.261432788874927_41.44398984199121,co2,,annual,2167.27,T of waste,,,1004.36,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Kırıkköy, Lüleburgaz, Kırklareli, Marmara Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25778071,"Kırıkköy, Lüleburgaz, Kırklareli",Dumpsites,TUR,waste,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,41.44398984199121,27.261432788874927,trace_27.261432788874927_41.44398984199121,co2e_100yr,3251.6,annual,2167.27,T of waste,,,1004.36,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Kırıkköy, Lüleburgaz, Kırklareli, Marmara Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25778071,"Kırıkköy, Lüleburgaz, Kırklareli",Dumpsites,TUR,waste,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,41.44398984199121,27.261432788874927,trace_27.261432788874927_41.44398984199121,co2e_20yr,9754.79,annual,2167.27,T of waste,,,1004.36,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Kırıkköy, Lüleburgaz, Kırklareli, Marmara Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25778071,"Kırıkköy, Lüleburgaz, Kırklareli",Dumpsites,TUR,waste,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,41.44398984199121,27.261432788874927,trace_27.261432788874927_41.44398984199121,n2o,,annual,2167.27,T of waste,,,1004.36,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Kırıkköy, Lüleburgaz, Kırklareli, Marmara Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25778071,"Kırıkköy, Lüleburgaz, Kırklareli",Dumpsites,TUR,waste,solid-waste-disposal,2022-01-01 00:00:00,2022-12-31 00:00:00,41.44398984199121,27.261432788874927,trace_27.261432788874927_41.44398984199121,ch4,116.13,annual,2167.27,T of waste,0.053583,T of CO2 per T of waste,1004.36,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Kırıkköy, Lüleburgaz, Kırklareli, Marmara Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25778071,"Kırıkköy, Lüleburgaz, Kırklareli",Dumpsites,TUR,waste,solid-waste-disposal,2022-01-01 00:00:00,2022-12-31 00:00:00,41.44398984199121,27.261432788874927,trace_27.261432788874927_41.44398984199121,co2,,annual,2167.27,T of waste,,,1004.36,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Kırıkköy, Lüleburgaz, Kırklareli, Marmara Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25778071,"Kırıkköy, Lüleburgaz, Kırklareli",Dumpsites,TUR,waste,solid-waste-disposal,2022-01-01 00:00:00,2022-12-31 00:00:00,41.44398984199121,27.261432788874927,trace_27.261432788874927_41.44398984199121,co2e_100yr,3251.6,annual,2167.27,T of waste,,,1004.36,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Kırıkköy, Lüleburgaz, Kırklareli, Marmara Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25778071,"Kırıkköy, Lüleburgaz, Kırklareli",Dumpsites,TUR,waste,solid-waste-disposal,2022-01-01 00:00:00,2022-12-31 00:00:00,41.44398984199121,27.261432788874927,trace_27.261432788874927_41.44398984199121,co2e_20yr,9754.79,annual,2167.27,T of waste,,,1004.36,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Kırıkköy, Lüleburgaz, Kırklareli, Marmara Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25778071,"Kırıkköy, Lüleburgaz, Kırklareli",Dumpsites,TUR,waste,solid-waste-disposal,2022-01-01 00:00:00,2022-12-31 00:00:00,41.44398984199121,27.261432788874927,trace_27.261432788874927_41.44398984199121,n2o,,annual,2167.27,T of waste,,,1004.36,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Kırıkköy, Lüleburgaz, Kırklareli, Marmara Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25776988,"Manavgat, Antalya, Mediterranean Region",Dumpsites,TUR,waste,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,36.94473454316969,31.34973006810246,trace_31.34973006810246_36.94473454316969,ch4,557.75,annual,10688.86,T of waste,0.052181,T of CO2 per T of waste,4915.28,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Manavgat, Antalya, Mediterranean Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25776988,"Manavgat, Antalya, Mediterranean Region",Dumpsites,TUR,waste,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,36.94473454316969,31.34973006810246,trace_31.34973006810246_36.94473454316969,co2,,annual,10688.86,T of waste,,,4915.28,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Manavgat, Antalya, Mediterranean Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25776988,"Manavgat, Antalya, Mediterranean Region",Dumpsites,TUR,waste,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,36.94473454316969,31.34973006810246,trace_31.34973006810246_36.94473454316969,co2e_100yr,15617.05,annual,10688.86,T of waste,,,4915.28,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Manavgat, Antalya, Mediterranean Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25776988,"Manavgat, Antalya, Mediterranean Region",Dumpsites,TUR,waste,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,36.94473454316969,31.34973006810246,trace_31.34973006810246_36.94473454316969,co2e_20yr,46851.14,annual,10688.86,T of waste,,,4915.28,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Manavgat, Antalya, Mediterranean Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25776988,"Manavgat, Antalya, Mediterranean Region",Dumpsites,TUR,waste,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,36.94473454316969,31.34973006810246,trace_31.34973006810246_36.94473454316969,n2o,,annual,10688.86,T of waste,,,4915.28,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Manavgat, Antalya, Mediterranean Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25776988,"Manavgat, Antalya, Mediterranean Region",Dumpsites,TUR,waste,solid-waste-disposal,2022-01-01 00:00:00,2022-12-31 00:00:00,36.94473454316969,31.34973006810246,trace_31.34973006810246_36.94473454316969,ch4,557.75,annual,10688.86,T of waste,0.052181,T of CO2 per T of waste,4915.28,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Manavgat, Antalya, Mediterranean Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25776988,"Manavgat, Antalya, Mediterranean Region",Dumpsites,TUR,waste,solid-waste-disposal,2022-01-01 00:00:00,2022-12-31 00:00:00,36.94473454316969,31.34973006810246,trace_31.34973006810246_36.94473454316969,co2,,annual,10688.86,T of waste,,,4915.28,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Manavgat, Antalya, Mediterranean Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25776988,"Manavgat, Antalya, Mediterranean Region",Dumpsites,TUR,waste,solid-waste-disposal,2022-01-01 00:00:00,2022-12-31 00:00:00,36.94473454316969,31.34973006810246,trace_31.34973006810246_36.94473454316969,co2e_100yr,15617.05,annual,10688.86,T of waste,,,4915.28,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Manavgat, Antalya, Mediterranean Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25776988,"Manavgat, Antalya, Mediterranean Region",Dumpsites,TUR,waste,solid-waste-disposal,2022-01-01 00:00:00,2022-12-31 00:00:00,36.94473454316969,31.34973006810246,trace_31.34973006810246_36.94473454316969,co2e_20yr,46851.14,annual,10688.86,T of waste,,,4915.28,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Manavgat, Antalya, Mediterranean Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25776988,"Manavgat, Antalya, Mediterranean Region",Dumpsites,TUR,waste,solid-waste-disposal,2022-01-01 00:00:00,2022-12-31 00:00:00,36.94473454316969,31.34973006810246,trace_31.34973006810246_36.94473454316969,n2o,,annual,10688.86,T of waste,,,4915.28,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Manavgat, Antalya, Mediterranean Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25777533,"Marmaris Bozburun Yolu, Hisarönü, Marmaris",Dumpsites,TUR,waste,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,36.802445649519406,28.13209021740512,trace_28.13209021740512_36.802445649519406,ch4,242.64,annual,4165.87,T of waste,0.058244,T of CO2 per T of waste,2042.55,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Marmaris Bozburun Yolu, Hisarönü, Marmaris, Muğla, Aegean Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25777533,"Marmaris Bozburun Yolu, Hisarönü, Marmaris",Dumpsites,TUR,waste,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,36.802445649519406,28.13209021740512,trace_28.13209021740512_36.802445649519406,co2,,annual,4165.87,T of waste,,,2042.55,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Marmaris Bozburun Yolu, Hisarönü, Marmaris, Muğla, Aegean Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25777533,"Marmaris Bozburun Yolu, Hisarönü, Marmaris",Dumpsites,TUR,waste,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,36.802445649519406,28.13209021740512,trace_28.13209021740512_36.802445649519406,co2e_100yr,6793.84,annual,4165.87,T of waste,,,2042.55,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Marmaris Bozburun Yolu, Hisarönü, Marmaris, Muğla, Aegean Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
25777533,"Marmaris Bozburun Yolu, Hisarönü, Marmaris",Dumpsites,TUR,waste,solid-waste-disposal,2021-01-01 00:00:00,2021-12-31 00:00:00,36.802445649519406,28.13209021740512,trace_28.13209021740512_36.802445649519406,co2e_20yr,20381.52,annual,4165.87,T of waste,,,2042.55,m2,,Global Plastic Watch,metadata_source,,landfill_area_source,"Marmaris Bozburun Yolu, Hisarönü, Marmaris, Muğla, Aegean Region, Turkey",native_asset_id,modeled,emissions_estimation_method,2021.0,metadata_reported_year,Active,operating_status,,landfill_gas_collection_system_present,,landfill_cover_type,,original_reported_annual_incoming_waste,,original_reported_waste_in_place,2023-11-08 00:00:00,
